,date,newspaper,circulation
862,26.10.2015,YENİ ASYA,51.123000000000005
863,26.10.2015,MİLLET,41.426
864,26.10.2015,MİLLİ GAZETE,31.864
865,26.10.2015,YENİ AKİT,30.334
866,26.10.2015,AMK,26.851999999999997
867,26.10.2015,ŞOK,25.445
868,02.11.2015,ZAMAN,746.602
869,02.11.2015,HÜRRİYET,360.834
870,02.11.2015,POSTA,319.505
871,02.11.2015,SABAH,316.585
872,02.11.2015,SÖZCÜ,308.465
873,02.11.2015,HABERTÜRK,174.655
874,02.11.2015,P.FOTOMAÇ,161.89700000000002
875,02.11.2015,TÜRKİYE,149.196
876,02.11.2015,MİLLİYET,145.012
877,02.11.2015,GÜNEŞ,131.805
878,02.11.2015,AKŞAM,129.062
879,02.11.2015,FANATİK,123.09899999999999
880,02.11.2015,TAKVİM,118.698
881,02.11.2015,YENİ ŞAFAK,112.698
882,02.11.2015,STAR,105.38799999999999
883,02.11.2015,VATAN,102.789
884,02.11.2015,MEYDAN,101.719
885,02.11.2015,YENİ ÇAĞ,51.135
886,02.11.2015,YENİ ASYA,51.125
887,02.11.2015,TARAF,50.943999999999996
888,02.11.2015,AYDINLIK,49.755
889,02.11.2015,CUMHURİYET,49.431999999999995
890,02.11.2015,MİLLİ GAZETE,32.253
891,02.11.2015,YENİ AKİT,32.009
892,02.11.2015,AMK,26.046
893,02.11.2015,ŞOK,25.311999999999998
894,02.11.2015,MİLLET,14.587
895,02.11.2015,BUGÜN,5.31
896,09.11.2015,ZAMAN,774.815
897,09.11.2015,HÜRRİYET,361.209
898,09.11.2015,POSTA,316.493
899,09.11.2015,SABAH,305.805
900,09.11.2015,SÖZCÜ,294.29
901,09.11.2015,HABERTÜRK,170.87
902,09.11.2015,P.FOTOMAÇ,150.964
903,09.11.2015,TÜRKİYE,148.0
904,09.11.2015,MİLLİYET,142.958
905,09.11.2015,GÜNEŞ,126.17299999999999
906,09.11.2015,AKŞAM,122.404
907,09.11.2015,FANATİK,116.458
908,09.11.2015,TAKVİM,113.11
909,09.11.2015,YENİ ŞAFAK,110.05
910,09.11.2015,STAR,103.37100000000001
911,09.11.2015,VATAN,102.25299999999999
912,09.11.2015,MEYDAN,99.89200000000001
913,09.11.2015,KORKUSUZ,64.237
914,09.11.2015,YENİ ÇAĞ,51.23
915,09.11.2015,YENİ ASYA,51.078
916,09.11.2015,CUMHURİYET,50.857
917,09.11.2015,TARAF,50.106
918,09.11.2015,AYDINLIK,49.836999999999996
919,09.11.2015,MİLLİ GAZETE,32.238
920,09.11.2015,MİLAT,30.406
921,09.11.2015,YENİ AKİT,30.075
922,09.11.2015,YENİ YÜZYIL,21.961
923,09.11.2015,MİLLET,12.218
924,09.11.2015,YURT,8.131
925,09.11.2015,BUGÜN,4.189
926,16.11.2015,ZAMAN,778.793
927,16.11.2015,HÜRRİYET,356.341
928,16.11.2015,POSTA,315.126
929,16.11.2015,SABAH,304.125
930,16.11.2015,SÖZCÜ,289.281
931,16.11.2015,HABERTÜRK,173.019
932,16.11.2015,P.FOTOMAÇ,158.345
933,16.11.2015,TÜRKİYE,147.982
934,16.11.2015,MİLLİYET,144.52700000000002
935,16.11.2015,FANATİK,122.109
936,16.11.2015,GÜNEŞ,116.905
937,16.11.2015,TAKVİM,113.765
938,16.11.2015,AKŞAM,112.829
939,16.11.2015,YENİ ŞAFAK,109.929
940,16.11.2015,STAR,102.806
941,16.11.2015,VATAN,101.73299999999999
942,16.11.2015,MEYDAN,97.161
943,16.11.2015,KORKUSUZ,60.978
944,16.11.2015,YENİ ÇAĞ,51.32899999999999
945,16.11.2015,YENİ ASYA,51.096000000000004
946,16.11.2015,CUMHURİYET,50.062
947,16.11.2015,TARAF,50.018
948,16.11.2015,AYDINLIK,49.97
949,16.11.2015,YENİ YÜZYIL,38.247
950,16.11.2015,MİLLİ GAZETE,30.325
951,16.11.2015,MİLAT,30.3
952,16.11.2015,YENİ AKİT,29.791
953,16.11.2015,MİLLET,12.389000000000001
954,16.11.2015,YURT,7.236000000000001
955,16.11.2015,BUGÜN,4.045
956,23.11.2015,ZAMAN,762.113
957,23.11.2015,HÜRRİYET,352.98800000000006
958,23.11.2015,POSTA,313.134
959,23.11.2015,SABAH,309.26
960,23.11.2015,SÖZCÜ,292.46299999999997
961,23.11.2015,HABERTÜRK,174.24400000000003
962,23.11.2015,P.FOTOMAÇ,162.543
963,23.11.2015,TÜRKİYE,148.211
964,23.11.2015,MİLLİYET,144.755
965,23.11.2015,FANATİK,124.68299999999999
966,23.11.2015,TAKVİM,112.568
967,23.11.2015,YENİ ŞAFAK,110.115
968,23.11.2015,GÜNEŞ,107.09899999999999
969,23.11.2015,AKŞAM,106.65100000000001
970,23.11.2015,STAR,103.189
971,23.11.2015,VATAN,102.887
972,23.11.2015,MEYDAN,94.18299999999999
973,23.11.2015,KORKUSUZ,58.416000000000004
974,23.11.2015,CUMHURİYET,56.821999999999996
975,23.11.2015,TARAF,51.977
976,23.11.2015,AYDINLIK,51.355
977,23.11.2015,YENİ ÇAĞ,51.2
978,23.11.2015,YENİ ASYA,51.088
979,23.11.2015,YENİ YÜZYIL,42.787
980,23.11.2015,MİLAT,30.383000000000003
981,23.11.2015,MİLLİ GAZETE,30.37
982,23.11.2015,YENİ AKİT,30.253
983,23.11.2015,YURT,13.280999999999999
984,23.11.2015,MİLLET,11.538
985,23.11.2015,BUGÜN,3.741
986,30.11.2015,ZAMAN,719.299
987,30.11.2015,HÜRRİYET,357.652
988,30.11.2015,POSTA,312.291
989,30.11.2015,SABAH,306.948
990,30.11.2015,SÖZCÜ,287.108
991,30.11.2015,HABERTÜRK,173.40099999999998
992,30.11.2015,P.FOTOMAÇ,158.569
993,30.11.2015,TÜRKİYE,148.333
994,30.11.2015,MİLLİYET,144.053
995,30.11.2015,FANATİK,121.309
996,30.11.2015,TAKVİM,113.54799999999999
997,30.11.2015,YENİ ŞAFAK,109.809
998,30.11.2015,GÜNEŞ,105.88600000000001
999,30.11.2015,AKŞAM,105.1
1000,30.11.2015,STAR,102.772
1001,30.11.2015,VATAN,102.697
1002,30.11.2015,MEYDAN,89.171
1003,30.11.2015,KORKUSUZ,57.193999999999996
1004,30.11.2015,CUMHURİYET,53.228
1005,30.11.2015,AYDINLIK,52.016999999999996
1006,30.11.2015,TARAF,51.248000000000005
1007,30.11.2015,YENİ ÇAĞ,51.192
1008,30.11.2015,YENİ ASYA,51.05
1009,30.11.2015,YENİ YÜZYIL,42.903
1010,30.11.2015,MİLLİ GAZETE,30.433000000000003
1011,30.11.2015,MİLAT,30.348000000000003
1012,30.11.2015,YENİ AKİT,29.413
1013,30.11.2015,MİLLET,13.394
1014,30.11.2015,YURT,4.481
1015,30.11.2015,BUGÜN,4.43
1016,07.12.2015,ZAMAN,693.695
1017,07.12.2015,HÜRRİYET,356.75199999999995
1018,07.12.2015,POSTA,318.778
1019,07.12.2015,SABAH,307.447
1020,07.12.2015,SÖZCÜ,283.032
1021,07.12.2015,HABERTÜRK,173.107
1022,07.12.2015,P.FOTOMAÇ,161.159
1023,07.12.2015,TÜRKİYE,148.18200000000002
1024,07.12.2015,MİLLİYET,144.265
1025,07.12.2015,FANATİK,121.85600000000001
1026,07.12.2015,TAKVİM,113.545
1027,07.12.2015,YENİ ŞAFAK,109.765
1028,07.12.2015,GÜNEŞ,105.569
1029,07.12.2015,AKŞAM,105.2
1030,07.12.2015,STAR,102.904
1031,07.12.2015,VATAN,102.84100000000001
1032,07.12.2015,MEYDAN,87.803
1033,07.12.2015,KORKUSUZ,58.813
1034,07.12.2015,AYDINLIK,52.605
1035,07.12.2015,CUMHURİYET,51.425
1036,07.12.2015,YENİ ÇAĞ,51.278999999999996
1037,07.12.2015,YENİ ASYA,51.016999999999996
1038,07.12.2015,TARAF,50.662
1039,07.12.2015,YENİ YÜZYIL,40.669000000000004
1040,07.12.2015,MİLAT,30.229
1041,07.12.2015,MİLLİ GAZETE,30.228
1042,07.12.2015,YENİ AKİT,28.878
1043,07.12.2015,MİLLET,11.328
1044,07.12.2015,YURT,4.506
1045,07.12.2015,BUGÜN,4.43
1046,14.12.2015,ZAMAN,667.3689999999999
1047,14.12.2015,HÜRRİYET,356.772
1048,14.12.2015,POSTA,313.055
1049,14.12.2015,SABAH,307.297
1050,14.12.2015,SÖZCÜ,282.532
1051,14.12.2015,HABERTÜRK,171.125
1052,14.12.2015,P.FOTOMAÇ,158.97799999999998
1053,14.12.2015,TÜRKİYE,148.54399999999998
1054,14.12.2015,MİLLİYET,144.57299999999998
1055,14.12.2015,FANATİK,122.221
1056,14.12.2015,TAKVİM,112.53200000000001
1057,14.12.2015,YENİ ŞAFAK,110.036
1058,14.12.2015,AKŞAM,105.69
1059,14.12.2015,GÜNEŞ,105.63600000000001
1060,14.12.2015,VATAN,103.18700000000001
1061,14.12.2015,STAR,102.90899999999999
1062,14.12.2015,MEYDAN,87.465
1063,14.12.2015,AYDINLIK,52.48
1064,14.12.2015,YENİ ASYA,51.903999999999996
1065,14.12.2015,CUMHURİYET,50.97
1066,14.12.2015,TARAF,50.783
1067,14.12.2015,YENİ ÇAĞ,50.729
1068,14.12.2015,KORKUSUZ,50.236000000000004
1069,14.12.2015,YENİ YÜZYIL,40.484
1070,14.12.2015,MİLAT,30.195
1071,14.12.2015,MİLLİ GAZETE,30.184
1072,14.12.2015,YENİ AKİT,28.983
1073,14.12.2015,MİLLET,10.450999999999999
1074,14.12.2015,YURT,4.298
1075,14.12.2015,BUGÜN,4.226
1076,21.12.2015,ZAMAN,646.557
1077,21.12.2015,HÜRRİYET,356.728
1078,21.12.2015,POSTA,312.005
1079,21.12.2015,SABAH,307.053
1080,21.12.2015,SÖZCÜ,290.487
1081,21.12.2015,HABERTÜRK,170.582
1082,21.12.2015,P.FOTOMAÇ,154.739
1083,21.12.2015,TÜRKİYE,148.622
1084,21.12.2015,MİLLİYET,144.892
1085,21.12.2015,FANATİK,121.775
1086,21.12.2015,TAKVİM,113.21600000000001
1087,21.12.2015,YENİ ŞAFAK,109.757
1088,21.12.2015,AKŞAM,106.656
1089,21.12.2015,GÜNEŞ,106.402
1090,21.12.2015,VATAN,102.963
1091,21.12.2015,STAR,102.819
1092,21.12.2015,MEYDAN,87.08
1093,21.12.2015,YENİ ASYA,52.827
1094,21.12.2015,AYDINLIK,52.698
1095,21.12.2015,YENİ ÇAĞ,50.863
1096,21.12.2015,CUMHURİYET,50.391000000000005
1097,21.12.2015,KORKUSUZ,49.996
1098,21.12.2015,TARAF,47.004
1099,21.12.2015,YENİ YÜZYIL,40.825
1100,21.12.2015,MİLLİ GAZETE,30.635
1101,21.12.2015,MİLAT,30.208000000000002
1102,21.12.2015,YENİ AKİT,29.119
1103,21.12.2015,BUGÜN,11.061
1104,21.12.2015,MİLLET,10.492
1105,21.12.2015,YURT,4.311
1106,28.12.2015,ZAMAN,621.692
1107,28.12.2015,HÜRRİYET,361.54
1108,28.12.2015,POSTA,349.065
1109,28.12.2015,SABAH,334.996
1110,28.12.2015,SÖZCÜ,288.914
1111,28.12.2015,HABERTÜRK,177.40400000000002
1112,28.12.2015,P.FOTOMAÇ,153.43200000000002
1113,28.12.2015,TÜRKİYE,148.67
1114,28.12.2015,MİLLİYET,146.233
1115,28.12.2015,TAKVİM,123.39299999999999
1116,28.12.2015,FANATİK,118.613
1117,28.12.2015,AKŞAM,110.40799999999999
1118,28.12.2015,YENİ ŞAFAK,109.665
1119,28.12.2015,GÜNEŞ,109.33
1120,28.12.2015,VATAN,104.256
1121,28.12.2015,STAR,101.834
1122,28.12.2015,MEYDAN,86.385
1123,28.12.2015,TARAF,56.571000000000005
1124,28.12.2015,YENİ ASYA,53.016000000000005
1125,28.12.2015,AYDINLIK,51.532
1126,28.12.2015,YENİ ÇAĞ,50.896
1127,28.12.2015,KORKUSUZ,50.809
1128,28.12.2015,CUMHURİYET,49.76
1129,28.12.2015,MİLLİ GAZETE,31.271
1130,28.12.2015,YENİ AKİT,30.862
1131,28.12.2015,MİLAT,30.105
1132,28.12.2015,YENİ YÜZYIL,24.962
1133,28.12.2015,BUGÜN,18.915
1134,28.12.2015,MİLLET,10.66
1135,28.12.2015,YURT,4.561
